minbound,shape,unit
-37.8,36,4.2
-100.8,21,4.2
0,12,3.2

IX,IY,IZ,value
2,20,11,0.0414984
3,0,0,1
3,0,1,1
3,0,2,1
3,0,3,1
3,0,4,1
3,0,5,1
3,0,6,1
3,0,7,1
3,0,8,1
3,0,9,1
3,0,10,1
3,0,11,1
3,1,0,1
3,1,1,1
3,1,2,1
3,1,3,1
3,1,4,1
3,1,5,1
3,1,6,1
3,1,7,1
3,1,8,1
3,1,9,1
3,1,10,1
3,1,11,1
3,2,0,1
3,2,1,0.916485
3,2,2,0.897592
3,2,3,0.872164
3,2,4,0.843352
3,2,5,0.812712
3,2,6,0.78101
3,2,7,0.748646
3,2,8,0.715848
3,2,9,0.682749
3,2,10,0.649435
3,2,11,0.615962
3,3,0,1
3,3,1,0.87505
3,3,2,0.861706
3,3,3,0.84195
3,3,4,0.817857
3,3,5,0.79092
3,3,6,0.762104
3,3,7,0.732014
3,3,8,0.701035
3,3,9,0.669416
3,3,10,0.637325
3,3,11,0.604876
3,4,0,1
3,4,1,0.831821
3,4,2,0.821683
3,4,3,0.80596
3,4,4,0.785878
3,4,5,0.762542
3,4,6,0.736815
3,4,7,0.709331
3,4,8,0.680544
3,4,9,0.650775
3,4,10,0.620256
3,4,11,0.589154
3,5,0,1
3,5,1,0.787891
3,5,2,0.779766
3,5,3,0.766852
3,5,4,0.749892
3,5,5,0.729644
3,5,6,0.706789
3,5,7,0.681889
3,5,8,0.655387
3,5,9,0.627624
3,5,10,0.598862
3,5,11,0.569302
3,6,0,1
3,6,1,0.74362
3,6,2,0.736859
3,6,3,0.72596
3,6,4,0.711392
3,6,5,0.693679
3,6,6,0.673331
3,6,7,0.650808
3,6,8,0.626505
3,6,9,0.600746
3,6,10,0.573794
3,6,11,0.545863
3,7,0,1
3,7,1,0.699159
3,7,2,0.693377
3,7,3,0.683974
3,7,4,0.671262
3,7,5,0.655606
3,7,6,0.637388
3,7,7,0.616974
3,7,8,0.594694
3,7,9,0.57084
3,7,10,0.545659
3,7,11,0.519359
3,8,0,1
3,8,1,0.654582
3,8,2,0.649534
3,8,3,0.641279
3,8,4,0.63003
3,8,5,0.616052
