minbound,shape,unit
-37.8,36,4.2
-100.8,21,4.2
0,12,3.2

IX,IY,IZ,value
2,6,2,0.632203
2,6,3,0.626665
2,6,4,0.619047
2,6,5,0.609471
2,6,6,0.598077
2,6,7,0.585014
2,6,8,0.570435
2,6,9,0.554488
2,6,10,0.537315
2,6,11,0.519047
2,7,0,1
2,7,1,0.599629
2,7,2,0.596565
2,7,3,0.59151
2,7,4,0.584536
2,7,5,0.575739
2,7,6,0.565227
2,7,7,0.553124
2,7,8,0.539553
2,7,9,0.524641
2,7,10,0.50851
2,7,11,0.491276
2,8,0,1
2,8,1,0.563411
2,8,2,0.5606
2,8,3,0.555954
2,8,4,0.54953
2,8,5,0.541404
2,8,6,0.531662
2,8,7,0.520405
2,8,8,0.507736
2,8,9,0.49376
2,8,10,0.478584
2,8,11,0.462308
2,9,0,1
2,9,1,0.526977
2,9,2,0.524381
2,9,3,0.520085
2,9,4,0.514136
2,9,5,0.506592
2,9,6,0.497525
2,9,7,0.487016
2,9,8,0.475152
2,9,9,0.462022
2,9,10,0.447717
2,9,11,0.432326
2,10,0,1
2,10,1,0.490372
2,10,2,0.487962
2,10,3,0.48397
2,10,4,0.478432
2,10,5,0.471397
2,10,6,0.462924
2,10,7,0.45308
2,10,8,0.441937
2,10,9,0.429571
2,10,10,0.416061
2,10,11,0.401482
2,11,0,1
2,11,1,0.453632
2,11,2,0.451383
2,11,3,0.447656
2,11,4,0.442478
2,11,5,0.435892
2,11,6,0.427944
2,11,7,0.418692
2,11,8,0.408196
2,11,9,0.396522
2,11,10,0.383735
2,11,11,0.369904
2,12,0,1
2,12,1,0.416782
2,12,2,0.414675
2,12,3,0.411179
2,12,4,0.40632
2,12,5,0.40013
2,12,6,0.392651
2,12,7,0.383928
2,12,8,0.374015
2,12,9,0.362967
2,12,10,0.350841
2,12,11,0.337696
2,13,0,1
2,13,1,0.379842
2,13,2,0.377859
2,13,3,0.37457
2,13,4,0.369993
2,13,5,0.364156
2,13,6,0.357095
2,13,7,0.348849
2,13,8,0.339462
2,13,9,0.328982
2,13,10,0.31746
2,13,11,0.304946
2,14,0,1
2,14,1,0.342826
2,14,2,0.340955
2,14,3,0.337848
