minbound,shape,unit
-39.2,55,2.8
-98,30,2.8
0,12,3.2

IX,IY,IZ,value
3,15,7,0.402268
3,15,8,0.440892
3,15,9,0.479516
3,15,10,0.49186
3,15,11,0.488436
3,16,0,0
3,16,1,0.05936
3,16,2,0.11872
3,16,3,0.17808
3,16,4,0.239221
3,16,5,0.300616
3,16,6,0.362011
3,16,7,0.407874
3,16,8,0.448558
3,16,9,0.489243
3,16,10,0.505412
3,16,11,0.506871
3,17,0,0
3,17,1,0.06048
3,17,2,0.12096
3,17,3,0.18144
3,17,4,0.242878
3,17,5,0.304452
3,17,6,0.366026
3,17,7,0.413479
3,17,8,0.456225
3,17,9,0.49897
3,17,10,0.518964
3,17,11,0.525306
3,18,0,0
3,18,1,0.0616768
3,18,2,0.123354
3,18,3,0.18503
3,18,4,0.250638
3,18,5,0.316808
3,18,6,0.382978
3,18,7,0.42771
3,18,8,0.465298
3,18,9,0.502885
3,18,10,0.522388
3,18,11,0.531041
3,19,0,0
3,19,1,0.0628864
3,19,2,0.125773
3,19,3,0.188659
3,19,4,0.259083
3,19,5,0.330584
3,19,6,0.402085
3,19,7,0.443379
3,19,8,0.474605
3,19,9,0.50583
3,19,10,0.524124
3,19,11,0.534658
3,20,0,0
3,20,1,0.064096
3,20,2,0.128192
3,20,3,0.192288
3,20,4,0.267528
3,20,5,0.34436
3,20,6,0.421192
3,20,7,0.459048
3,20,8,0.483912
3,20,9,0.508776
3,20,10,0.52586
3,20,11,0.538276
3,21,0,0
3,21,1,0.06688
3,21,2,0.13376
3,21,3,0.20064
3,21,4,0.279022
3,21,5,0.359048
3,21,6,0.439074
3,21,7,0.474963
3,21,8,0.496141
3,21,9,0.517318
3,21,10,0.532076
3,21,11,0.542982
3,22,0,0
3,22,1,0.0736
3,22,2,0.1472
3,22,3,0.2208
3,22,4,0.298141
3,22,5,0.376016
3,22,6,0.453891
3,22,7,0.491494
3,22,8,0.515674
3,22,9,0.539853
3,22,10,0.549492
3,22,11,0.550407
3,23,0,0
3,23,1,0.08032
3,23,2,0.16064
3,23,3,0.24096
3,23,4,0.317259
3,23,5,0.392984
3,23,6,0.468709
3,23,7,0.508026
3,23,8,0.535206
3,23,9,0.562387
3,23,10,0.566908
3,23,11,0.557833
3,24,0,0
3,24,1,0.08704
3,24,2,0.17408
3,24,3,0.26112
3,24,4,0.336378
3,24,5,0.409952
3,24,6,0.483526
3,24,7,0.524557
3,24,8,0.554739
3,24,9,0.584922
3,24,10,0.584324
3,24,11,0.565258
3,25,0,0
3,25,1,0.103264
3,25,2,0.206528
3,25,3,0.309792
3,25,4,0.379932
3,25,5,0.44534
3,25,6,0.510748
3,25,7,0.545724
3,25,8,0.570556
3,25,9,0.595388
3,25,10,0.59054
3,25,11,0.567884
3,26,0,0
3,26,1,0.12329
3,26,2,0.246579
3,26,3,0.369869
3,26,4,0.433261
3,26,5,0.488096
3,26,6,0.542931
3,26,7,0.568746
3,26,8,0.584886
3,26,9,0.601027
3,26,10,0.592276
3,26,11,0.56859
3,27,0,0
3,27,1,0.143315
3,27,2,0.28663
3,27,3,0.429946
3,27,4,0.48659
3,27,5,0.530852
3,27,6,0.575114
3,27,7,0.591767
3,27,8,0.599217
3,27,9,0.606666
3,27,10,0.594012
3,27,11,0.569295
3,28,0,0
3,28,1,0.163341
3,28,2,0.326682
3,28,3,0.490022
3,28,4,0.539918
3,28,5,0.573608
3,28,6,0.607298
3,28,7,0.614789
3,28,8,0.613547
3,28,9,0.612306
3,28,10,0.595748
3,28,11,0.570001
3,29,0,0
3,29,1,0.183366
3,29,2,0.366733
3,29,3,0.550099
3,29,4,0.593247
3,29,5,0.616364
3,29,6,0.639481
